DB 0 MOTIF	1	MEME
 -15.0	1	7
 -14.0	0	11.5
 -13.0	0.5	4.5
 -12.0	1	10
 -11.0	0	12
 -10.0	0	6
  -9.0	0.75	9.5
  -8.0	1	9.83333
  -7.0	1	7.5
  -6.0	1	8.5
  -5.0	0	9
  -4.0	0	6
  -3.0	1	7.83333
  -2.0	1	14.5
  -1.0	0	8
   0.0	0	10
   1.0	1.5	6
   2.0	0	8
   3.0	1	6
   4.0	0.5	6.5
   5.0	0.5	5.5
   6.0	1	10
   7.0	0	7
   8.0	1	11.8333
   9.0	0	10
  10.0	0	6
  11.0	0	9
  12.0	0	3.5
  13.0	0	9.33333
  14.0	0	6.83333
  15.0	2	8.5
  16.0	1	12
  17.0	0	5
  18.0	0	10
  19.0	0	2.83333
  20.0	0	8.5
  21.0	0	11.5
  22.0	1	14
  23.0	2	6.33333
  24.0	0	8.83333
  25.0	1	10.5
  26.0	0	7.5
  27.0	1	6
  28.0	0	8.5
  29.0	0	8
  30.0	1.33333	8
  31.0	0	8
  32.0	1	14
  33.0	0	5
  34.0	1	8
  35.0	1	9.5
  36.0	0	7
  37.0	1.5	6
  38.0	1	7.5
  39.0	1	7
  40.0	1	5.5
  41.0	0.5	13.5
  42.0	0	10.5
  43.0	1	4.83333
  44.0	0.5	12
  45.0	2	7
  46.0	1.33333	5
  47.0	0	8
  48.0	0	8
  49.0	0	6
  50.0	1	9.5
  51.0	0.5	10
  52.0	0	10.3333
  53.0	1.5	7
  54.0	0.25	6
  55.0	0	11
  56.0	0	9
  57.0	0	8.5
  58.0	1	7.5
  59.0	2	10
  60.0	1	3.5
  61.0	0	4
  62.0	0	6
  63.0	1	4.5
  64.0	1	4.5
  65.0	0	7.75
  66.0	0.75	7
  67.0	2	4.33333
  68.0	1	8
  69.0	0	6.83333
  70.0	2	7.5
  71.0	0	12.3333
  72.0	0	11
  73.0	1	6.5
  74.0	0	7
  75.0	0	5.33333
  76.0	0	3
  77.0	0	6
  78.0	1.5	6
  79.0	0	9
  80.0	1	6.75
  81.0	0	7.5
  82.0	0	9.5
  83.0	2	9
  84.0	0	8
  85.0	0	4
  86.0	1	8.33333
  87.0	0.5	7
  88.0	1	8
  89.0	0.5	6
  90.0	0.333333	10
  91.0	0	9
  92.0	1	7
  93.0	0	5.83333
  94.0	0	14.5
  95.0	0	16
  96.0	0	6.5
  97.0	1	14
  98.0	1	3
  99.0	0	13.3333
 100.0	0	8
 101.0	0	4
 102.0	0	8.5
 103.0	0	11.5
 104.0	1.25	7
 105.0	1	12.3333
 106.0	0	6.5
 107.0	0.333333	3.5
 108.0	0	4
 109.0	0	10
 110.0	0	6.5
 111.0	0	11
 112.0	0	14.5
 113.0	0	7
 114.0	0	6.5
 115.0	0.333333	9.5
 116.0	0	8.5
 117.0	0	5
 118.0	0	14.5
 119.0	0.333333	6
 120.0	0	10
 121.0	0.5	10.5
 122.0	0	9
 123.0	0	6
 124.0	0	5.83333
 125.0	0	7.5
 126.0	2	6.5
 127.0	0	4.5
 128.0	0	11
 129.0	0.5	12
 130.0	0	9.5
 131.0	0	8.5
 132.0	0	9.33333
 133.0	0.5	9
 134.0	0	12
 135.0	0	8
 136.0	0	10.3333
 137.0	0	4.83333
 138.0	0	5
 139.0	0	5.5
 140.0	0	11
 141.0	0.333333	9
 142.0	0	5.5
 143.0	0	7
 144.0	0	8.5
 145.0	0.5	10.5
 146.0	0	7.5
 147.0	1	7
 148.0	1	12
 149.0	1	13
 150.0	0	4
 151.0	1	7
 152.0	0	7
 153.0	0	5.5
 154.0	0	15.5
 155.0	0	4.5
 156.0	0	5.5
 157.0	0	7.5
 158.0	0	4
 159.0	0	17.5
 160.0	0	4.33333
 161.0	1	11
 162.0	0	8.33333
 163.0	0	12.5
 164.0	0	11
 165.0	0	7
 166.0	0	3
 167.0	0	7
 168.0	0	4.5
 169.0	0.333333	5
 170.0	0	7.5
 171.0	0	12.5
 172.0	0	11
 173.0	0	11.5
 174.0	1	5.5
 175.0	0	9.33333
 176.0	1	11.3333
 177.0	0	7
 178.0	2	8.25
 179.0	0.25	11.5
 180.0	0	6
 181.0	0	6.5
 182.0	0	2.33333
 183.0	0	7.5
 184.0	0.5	6
 185.0	0	7
 186.0	0	3
 187.0	1	10
 188.0	0	8
 189.0	0	8.5
 190.0	0	6
 191.0	0	8.5
 192.0	0	11
 193.0	2	7.25
 194.0	0	6.5
 195.0	0	6.5
 196.0	0	5.5
 197.0	0	9.5
 198.0	0.5	9
 199.0	0	5.33333
 200.0	1	10
 201.0	0	7
 202.0	0	11
 203.0	0	9
 204.0	0	7
 205.0	0	12
 206.0	1	9
 207.0	0	6
 208.0	1	7
 209.0	0	6
 210.0	0	5.5
 211.0	0	6.5
 212.0	1	7
 213.0	0	4.5
 214.0	0	10
 215.0	1	11
 216.0	0	8.5
 217.0	0	7
 218.0	1	7.5
 219.0	0	6
 220.0	0	12.5
 221.0	2	9
 222.0	0	6.33333
 223.0	0.5	5.5
 224.0	0	9.5
 225.0	0	4
 226.0	1	7
 227.0	0	9.5
 228.0	2	6.5
 229.0	0	6.5
 230.0	0	7
 231.0	0	9
 232.0	0.5	7.5
 233.0	0	4.5
 234.0	0	6.5
 235.0	0.5	11.5
 236.0	0	4
 237.0	1	8.5
 238.0	0	5.66667
 239.0	0	5.5
 240.0	1	4.5
 241.0	0	3.5
 242.0	0	4
 243.0	1	8.5
 244.0	0	9
 245.0	0	8
 246.0	0	8
DB 1 MOTIF	CAGACRCG	DREME
-246.0	0	5.5
-245.0	0	7.5
-244.0	0	6
-243.0	0	1.5
-242.0	0	7
-241.0	0	4
-240.0	0	6.5
-239.0	0	5
-238.0	0	2
-237.0	0	4
-236.0	0	7.5
-235.0	1	2
-234.0	0	4
-233.0	0	3
-232.0	0	5
-231.0	0	3
-230.0	0	7
-229.0	0	3
-228.0	1	4
-227.0	0	1
-226.0	1	3
-225.0	0	5
-224.0	0	3.5
-223.0	1.33333	3.5
-222.0	0	5.5
-221.0	0	5
-220.0	1	4.5
-219.0	0	6.5
-218.0	0	3.5
-217.0	0	5
-216.0	0	5
-215.0	0	4
-214.0	2	3
-213.0	0	4
-212.0	0	5.5
-211.0	0	5
-210.0	0	5
-209.0	0	5
-208.0	0	4
-207.0	0	11
-206.0	0	5.5
-205.0	0	3
-204.0	0	5.5
-203.0	0	2
-202.0	0	2
-201.0	0	2
-200.0	0	6.5
-199.0	0	4.33333
-198.0	1	2
-197.0	0	6.33333
-196.0	0	6.5
-195.0	1	5
-194.0	0	4.5
-193.0	0	4
-192.0	0	3
-191.0	0	4.5
-190.0	0	6
-189.0	0	0.5
-188.0	0	3
-187.0	0	4.83333
-186.0	0	7.83333
-185.0	0	3
-184.0	0	4
-183.0	0	6.5
-182.0	0	4.5
-181.0	0	5.5
-180.0	0	6.5
-179.0	1	1
-178.0	0	4
-177.0	1	2
-176.0	1	5
-175.0	1	6.5
-174.0	0	6
-173.0	0	4.5
-172.0	0.5	5
-171.0	1.5	4.5
-170.0	0	0.5
-169.0	0	8.5
-168.0	0	4
-167.0	0	5
-166.0	0	6
-165.0	0	2
-164.0	0	2
-163.0	0	7
-162.0	0	3
-161.0	0	9.5
-160.0	0	3
-159.0	0	7
-158.0	0	2
-157.0	1	5
-156.0	0	7.5
-155.0	0.333333	7
-154.0	0	7
-153.0	0	8
-152.0	0	8.83333
-151.0	0	5
-150.0	0	6.5
-149.0	0	8
-148.0	0	4
-147.0	0	6
-146.0	0	8
-145.0	0	5.5
-144.0	1	5.5
-143.0	0	2.25
-142.0	0	0.5
-141.0	0	9.5
-140.0	0	5
-139.0	0	3
-138.0	0	5
-137.0	0	4.33333
-136.0	0	5
-135.0	0	8.5
-134.0	0	1.5
-133.0	0	3.75
-132.0	0	3
-131.0	0	8
-130.0	0	5.5
-129.0	1	8.5
-128.0	0	4.5
-127.0	0	3.5
-126.0	0	7
-125.0	1	4
-124.0	1	4
-123.0	0	5.5
-122.0	1.33333	5
-121.0	0	5.33333
-120.0	0	2.5
-119.0	0	6.5
-118.0	0	6
-117.0	0	6
-116.0	0	4.5
-115.0	0	6
-114.0	0	6
-113.0	1	5.5
-112.0	1	5
-111.0	0	3
-110.0	0	6.5
-109.0	0	3.5
-108.0	0	7
-107.0	0	4.5
-106.0	1	8
-105.0	0	3
-104.0	0	9
-103.0	0	7
-102.0	0	5
-101.0	0	4
-100.0	0	3.5
 -99.0	0	10
 -98.0	0	3
 -97.0	2	10
 -96.0	0	3.5
 -95.0	0	8.5
 -94.0	0	7
 -93.0	0	6
 -92.0	0.333333	4
 -91.0	0	13
 -90.0	0	5
 -89.0	0	5
 -88.0	1	8.83333
 -87.0	1	3
 -86.0	1	6
 -85.0	0	4
 -84.0	0	2.5
 -83.0	0	6.5
 -82.0	0	5
 -81.0	0	4
 -80.0	1	8.5
 -79.0	1	1.75
 -78.0	0	4.5
 -77.0	0	4
 -76.0	1	9
 -75.0	1	4
 -74.0	0	5
 -73.0	0	2.25
 -72.0	0	3.5
 -71.0	1	9
 -70.0	0	6.5
 -69.0	0	6
 -68.0	0	5
 -67.0	0	6.33333
 -66.0	0	5.5
 -65.0	1	6
 -64.0	0	3.5
 -63.0	2	4.5
 -62.0	0	6
 -61.0	0	5
 -60.0	0	2
 -59.0	0	6
 -58.0	2	5
 -57.0	0	2.5
 -56.0	0	5.5
 -55.0	1	1.83333
 -54.0	0	8
 -53.0	0	0.5
 -52.0	0	9
 -51.0	0	6.33333
 -50.0	0	1.5
 -49.0	0	4
 -48.0	1	6
 -47.0	1	5
 -46.0	0	3
 -45.0	0	7
 -44.0	0	2.5
 -43.0	0	5.5
 -42.0	0	1
 -41.0	0	7
 -40.0	2	4
 -39.0	0	4.5
 -38.0	0	4.5
 -37.0	0	2
 -36.0	2	3
 -35.0	0	7
 -34.0	0	4.5
 -33.0	1	3
 -32.0	0	4
 -31.0	1	3
 -30.0	0	3
 -29.0	0	3
 -28.0	0	4
 -27.0	0	7.5
 -26.0	0	7
 -25.0	0	4.83333
 -24.0	0	7.5
 -23.0	0	9.5
 -22.0	0	7
 -21.0	0	2
 -20.0	0	5.5
 -19.0	0	10.5
 -18.0	0	8.5
 -17.0	0	2
 -16.0	1	1
 -15.0	1	6
 -14.0	2	5
 -13.0	0	3
 -12.0	2	3.83333
 -11.0	1	2
 -10.0	0	3
  -9.0	1	7.5
  -8.0	1	4
  -7.0	0	5
  -6.0	0	4.5
  -5.0	1	5
  -4.0	0.333333	5
  -3.0	0	6.5
  -2.0	0	4.5
  -1.0	1	3.5
   0.0	0	5
   1.0	0	6.5
   2.0	1	4.5
   3.0	0	5.5
   4.0	1	4.5
   5.0	0	5
   6.0	0	3.5
   7.0	0	4.5
   8.0	0	4.5
   9.0	0	4.5
  10.0	0	4
  11.0	0	2.5
  12.0	1	1
  13.0	1	4.5
  14.0	0	4
  15.0	0	5
  16.0	1	3
  17.0	0	4
  18.0	0	6.5
  19.0	0	6.5
  20.0	0	3
  21.0	0	5
  22.0	0	2
  23.0	0	7
  24.0	1	6
  25.0	1	4.5
  26.0	0	2
  27.0	0	4
  28.0	0	5
  29.0	0	6
  30.0	0	6.5
  31.0	0	6.5
  32.0	1	4.5
  33.0	0	4.5
  34.0	1	8.5
  35.0	0	5.5
  36.0	0	6.5
  37.0	1	6
  38.0	1	4
  39.0	1	6
  40.0	0	5
  41.0	0	6.5
  42.0	0	4
  43.0	2	4
  44.0	0	6.5
  45.0	0	4
  46.0	0	5
  47.0	1	3
  48.0	0	5
  49.0	0	2.5
  50.0	0.5	2
  51.0	0	7.5
  52.0	0.5	1
  53.0	0	3
  54.0	0	5
  55.0	0	7.5
  56.0	1	11
  57.0	0	3.5
  58.0	0	6
  59.0	0	6
  60.0	0	6.5
  61.0	0	2
  62.0	0	2.5
  63.0	0	7
  64.0	1	4.5
  65.0	1	6
  66.0	0	8
  67.0	1	7
  68.0	0	4.5
  69.0	0	2
  70.0	0	5.5
  71.0	2	6.5
  72.0	0	3.5
  73.0	0.5	6.5
  74.0	1	6
  75.0	0	5.5
  76.0	0	2
  77.0	1	7
  78.0	0	8
  79.0	0	2
  80.0	1.5	1.5
  81.0	1	6
  82.0	1	6.5
  83.0	1	6.5
  84.0	0	3
  85.0	0	3
  86.0	0	4
  87.0	0	3.5
  88.0	0	8
  89.0	1	7
  90.0	0	8
  91.0	0	3.5
  92.0	0	3.5
  93.0	0	3.5
  94.0	0	5
  95.0	0	5
  96.0	1	5
  97.0	0	4.33333
  98.0	0	5
  99.0	1	6
 100.0	0	3
 101.0	0	2
 102.0	1	7.5
 103.0	0	7
 104.0	0	7
 105.0	0	5
 106.0	0	3
 107.0	1.5	3.5
 108.0	0	4.5
 109.0	0	5
 110.0	1	2.5
 111.0	0	3.5
 112.0	0	1.5
 113.0	0	4
 114.0	0	4
 115.0	0	2
 116.0	0	4.33333
 117.0	0	6
 118.0	1	4
 119.0	0	4.33333
 120.0	0	4
 121.0	1	3
 122.0	0	8.5
 123.0	1	9.5
 124.0	0	4
 125.0	0	10.5
 126.0	0	7.83333
 127.0	0	5
 128.0	1	2
 129.0	1	4.5
 130.0	0	4.5
 131.0	0	1.5
 132.0	0.5	5.33333
 133.0	0	3
 134.0	0	3
 135.0	0	5
 136.0	0	1
 137.0	0	6.5
 138.0	0	3
 139.0	0	7
 140.0	0	3
 141.0	0	6
 142.0	0	9
 143.0	0	7
 144.0	0	4.5
 145.0	1	3
 146.0	0	4
 147.0	0	4.5
 148.0	0	5
 149.0	0	4
 150.0	0	7
 151.0	1.33333	7
 152.0	0	5
 153.0	0	7
 154.0	1	4
 155.0	0	12
 156.0	0	11
 157.0	0	7.5
 158.0	0	4.5
 159.0	0	11
 160.0	0	7.5
 161.0	0	7
 162.0	0	8
 163.0	0	1.33333
 164.0	0	4
 165.0	0	2
 166.0	1	9
 167.0	0	2.5
 168.0	0	8.5
 169.0	0	7
 170.0	0	8.5
 171.0	0	6
 172.0	0	3
 173.0	0	7
 174.0	0	5
 175.0	0	7
 176.0	0	3.5
 177.0	0	2
 178.0	0	7
 179.0	0	2.5
 180.0	0	6
 181.0	0	4.5
 182.0	0	1
 183.0	0	4
 184.0	0	2.5
 185.0	0	8
 186.0	0	6.5
 187.0	0	3
 188.0	0	3
 189.0	1.5	2
 190.0	0	9.5
 191.0	0	6
 192.0	0	4
 193.0	0	6
 194.0	0	4
 195.0	0	5
 196.0	0	5.33333
 197.0	0	4.5
 198.0	0	3
 199.0	0	2
 200.0	0.5	7
 201.0	1	4.5
 202.0	0	3.5
 203.0	0	7
 204.0	0	4
 205.0	0	6
 206.0	0	8.5
 207.0	0	5
 208.0	0	3.5
 209.0	0	10
 210.0	0	5
 211.0	1	2
 212.0	0	9.5
 213.0	0	6
 214.0	0	6
 215.0	0	2
 216.0	0	8.5
 217.0	1	6.5
 218.0	0	5.5
 219.0	0	2
 220.0	0	3.83333
 221.0	0.333333	5
 222.0	0	6
 223.0	0	6.5
 224.0	0	3.83333
 225.0	0	9
 226.0	0	3
 227.0	0	4.5
 228.0	0.333333	8
 229.0	0	5
 230.0	0	4
 231.0	0	4.33333
 232.0	0	6
 233.0	0	5
 234.0	0	4
 235.0	0	6.33333
 236.0	1	2
 237.0	0	4
 238.0	0.333333	6
 239.0	0	4
 240.0	0	3
 241.0	0	0
 242.0	0	6
 243.0	0	4
 244.0	0	6.5
 245.0	0	5
 246.0	0	5
DB 1 MOTIF	MAGTACTA	DREME
-246.0	0	1
-245.0	0	0
-244.0	1	2
-243.0	0	3.83333
-242.0	0	0
-241.0	0	5
-240.0	0	3
-239.0	0	6
-238.0	0	3
-237.0	0	1
-236.0	0	1
-235.0	0	2
-234.0	0	2.5
-233.0	0	3
-232.0	0	3
-231.0	0	3.5
-230.0	0	2
-229.0	0	2
-228.0	0	4
-227.0	1	2
-226.0	1	2
-225.0	0	2
-224.0	0	1
-223.0	0	4.25
-222.0	0	2
-221.0	0	3
-220.0	0	1
-219.0	0	5.33333
-218.0	0	3.5
-217.0	0	1
-216.0	0	2
-215.0	0	3
-214.0	0	4
-213.0	0	4
-212.0	0	3
-211.0	0	0
-210.0	0	0
-209.0	0	0
-208.0	0	1
-207.0	1	1.5
-206.0	0	3
-205.0	0	1
-204.0	0	2
-203.0	1	2
-202.0	0	2
-201.0	0	1
-200.0	1	1
-199.0	0	3
-198.0	0	0
-197.0	0	2
-196.0	0	1
-195.0	0	3.5
-194.0	0	1
-193.0	0	1
-192.0	0	2.16667
-191.0	0	4.5
-190.0	1	0
-189.0	0	1
-188.0	0	0
-187.0	0	5
-186.0	1	0.25
-185.0	0.5	4
-184.0	0	4.33333
-183.0	0	0
-182.0	0	3
-181.0	0	3
-180.0	0	2.5
-179.0	0	0
-178.0	0	2
-177.0	1	3.5
-176.0	0	2
-175.0	0	3
-174.0	0	4
-173.0	0	1
-172.0	0	5.83333
-171.0	0	4
-170.0	0	2
-169.0	0	2.33333
-168.0	0	4
-167.0	0	2.33333
-166.0	0	2
-165.0	0	2.5
-164.0	0	5
-163.0	0	1
-162.0	0	4
-161.0	0	5.5
-160.0	0	4.5
-159.0	0	4
-158.0	0	2
-157.0	0	1
-156.0	0	3
-155.0	0	4
-154.0	1	2
-153.0	0	2
-152.0	0	2
-151.0	0	3.5
-150.0	0	3
-149.0	0	2
-148.0	0	2
-147.0	0	1.83333
-146.0	0	0.25
-145.0	0	1
-144.0	0	1
-143.0	0	1.5
-142.0	0	4
-141.0	0	0
-140.0	1	2
-139.0	0	2.75
-138.0	0	3
-137.0	0	1
-136.0	0	2
-135.0	0.5	3
-134.0	0	3.58333
-133.0	0	3.5
-132.0	0	0.5
-131.0	0	0
-130.0	0	4
-129.0	0	3
-128.0	0	1.25
-127.0	0	2
-126.0	0	3
-125.0	0	2
-124.0	0	4
-123.0	0	4
-122.0	0	2.5
-121.0	0	3
-120.0	0	2
-119.0	1	2
-118.0	0	5
-117.0	0	3
-116.0	0	5
-115.0	0	1
-114.0	0	2
-113.0	0	3
-112.0	0	3
-111.0	0	1.5
-110.0	0	1.5
-109.0	0	0
-108.0	0	2.5
-107.0	0	3
-106.0	0	1.83333
-105.0	0	2
-104.0	0	1
-103.0	0	2
-102.0	0	3
-101.0	1	1
-100.0	0	4
 -99.0	0	1
 -98.0	0	2.5
 -97.0	0	2
 -96.0	0	3.16667
 -95.0	0	3
 -94.0	0	4
 -93.0	0	2.16667
 -92.0	0	1.5
 -91.0	0	4
 -90.0	0	1
 -89.0	0	5
 -88.0	0	4.5
 -87.0	0	3.33333
 -86.0	0	3.33333
 -85.0	0	2
 -84.0	0	5
 -83.0	0	2
 -82.0	0	1
 -81.0	0	4
 -80.0	0	3
 -79.0	0	4
 -78.0	0	3
 -77.0	1	3
 -76.0	0	1
 -75.0	0	2
 -74.0	0	0
 -73.0	0	1.25
 -72.0	0	1
 -71.0	0	2
 -70.0	0	0
 -69.0	0	0
 -68.0	0	1
 -67.0	0.5	2
 -66.0	0	2
 -65.0	0	3
 -64.0	1	1
 -63.0	1	0
 -62.0	0	0
 -61.0	0	4
 -60.0	0	4
 -59.0	0	4
 -58.0	0	5
 -57.0	0	3.5
 -56.0	0	3
 -55.0	0	2.5
 -54.0	0	1
 -53.0	0	3
 -52.0	0	4.5
 -51.0	0	1.5
 -50.0	0	2.5
 -49.0	0	3
 -48.0	0	2
 -47.0	0	1
 -46.0	0	2
 -45.0	0	1.83333
 -44.0	0	4.33333
 -43.0	0	4
 -42.0	0	1.5
 -41.0	0	0
 -40.0	0	2
 -39.0	0	0
 -38.0	0	5
 -37.0	0	2.66667
 -36.0	0	1
 -35.0	0	2
 -34.0	0	2
 -33.0	0	3
 -32.0	0	0
 -31.0	0	2
 -30.0	0	1
 -29.0	0	1
 -28.0	0	2
 -27.0	0	2
 -26.0	0	2
 -25.0	0	4
 -24.0	0	2.5
 -23.0	0	1
 -22.0	0	2
 -21.0	0	7.33333
 -20.0	0	3
 -19.0	1	3
 -18.0	0	1
 -17.0	2	3
 -16.0	0	6
 -15.0	0	3.66667
 -14.0	0	0
 -13.0	0	1
 -12.0	0	1
 -11.0	0	3.33333
 -10.0	0	2
  -9.0	1	2
  -8.0	0	3
  -7.0	1	1
  -6.0	0	5
  -5.0	0	2
  -4.0	0	5.5
  -3.0	0	2
  -2.0	3	1.5
  -1.0	1	3
   0.0	2	2
   1.0	0	6
   2.0	0	6
   3.0	1	1.16667
   4.0	0	1
   5.0	0	2
   6.0	0	0.333333
   7.0	0	7
   8.0	0	2
   9.0	1	0
  10.0	0	0
  11.0	0	6
  12.0	1	4
  13.0	0	2.5
  14.0	0	0
  15.0	0	3.5
  16.0	0	2
  17.0	1	1
  18.0	0	4.16667
  19.0	0	4
  20.0	0	2.33333
  21.0	0	4.5
  22.0	0	0
  23.0	0	0
  24.0	0	1
  25.0	0	1
  26.0	0	2
  27.0	0	3
  28.0	1	3
  29.0	1	1
  30.0	0	3
  31.0	0	0
  32.0	0	3
  33.0	0	2
  34.0	1	4
  35.0	1	0
  36.0	1	1
  37.0	0	0
  38.0	0	1
  39.0	0	2
  40.0	0	1
  41.0	0	2
  42.0	0	2
  43.0	0	0
  44.0	0	3
  45.0	0	3
  46.0	0	2.66667
  47.0	0	1
  48.0	0	3.5
  49.0	0	1.5
  50.0	0	3
  51.0	0	2
  52.0	0	0
  53.0	0	0.25
  54.0	0	2
  55.0	0	3
  56.0	0	2
  57.0	0	1.16667
  58.0	0.5	2
  59.0	1	1
  60.0	1	1
  61.0	1	2
  62.0	0	0
  63.0	0	1
  64.0	0	4
  65.0	0	3
  66.0	0	4
  67.0	1	1
  68.0	0	4
  69.0	0	4
  70.0	1	2
  71.0	0.5	3
  72.0	0	0
  73.0	0	3
  74.0	0	0
  75.0	0	0.166667
  76.0	0	1
  77.0	0	1
  78.0	0	4.66667
  79.0	1	0
  80.0	0	2
  81.0	0	0
  82.0	0	3.5
  83.0	0	3
  84.0	0	4
  85.0	0	0
  86.0	0	4.33333
  87.0	0	5
  88.0	0	2
  89.0	0	2.33333
  90.0	0	1.16667
  91.0	0	4
  92.0	0	1
  93.0	1	1.5
  94.0	0	4
  95.0	0	5
  96.0	0	2
  97.0	1	2
  98.0	0	2
  99.0	0	2
 100.0	0	2
 101.0	0	2.33333
 102.0	0	0
 103.0	0	4
 104.0	0	1
 105.0	0	2
 106.0	0	0
 107.0	0	1
 108.0	0	5
 109.0	0	1
 110.0	0	4
 111.0	0	3
 112.0	0	4
 113.0	0	1
 114.0	0	2.16667
 115.0	0	0
 116.0	0	6
 117.0	0	2.5
 118.0	0	0
 119.0	0	1.5
 120.0	0	3
 121.0	0	1
 122.0	0	3.5
 123.0	0	3.5
 124.0	1	0
 125.0	0	3
 126.0	0	1
 127.0	0	2
 128.0	0	1
 129.0	0	3
 130.0	0	0
 131.0	0	3
 132.0	0	2
 133.0	0	2.5
 134.0	0	7
 135.0	0	2
 136.0	1	3.33333
 137.0	0	3
 138.0	0	1
 139.0	0	0
 140.0	0	3
 141.0	0	4
 142.0	0	4
 143.0	0	2
 144.0	0	1
 145.0	0	4.25
 146.0	0	2.5
 147.0	0	0
 148.0	0	3
 149.0	0	2
 150.0	0	4
 151.0	0	3
 152.0	0	2
 153.0	0	2.16667
 154.0	0	3
 155.0	0	5
 156.0	0	3
 157.0	0	2
 158.0	0	5
 159.0	1	3
 160.0	0	2
 161.0	0	2
 162.0	0	1
 163.0	0	1
 164.0	0	6
 165.0	0	1.5
 166.0	0	5
 167.0	0	2.16667
 168.0	0	1
 169.0	0	1
 170.0	0	3
 171.0	0	2.16667
 172.0	0	1
 173.0	0	5
 174.0	0	2
 175.0	0	1
 176.0	0	1
 177.0	0	3
 178.0	0	0
 179.0	0	5
 180.0	0	1
 181.0	0	1
 182.0	0	2
 183.0	0	1
 184.0	0	4
 185.0	0	4.08333
 186.0	0	1.16667
 187.0	0	0
 188.0	0	3
 189.0	0	1
 190.0	0	4
 191.0	0	1.5
 192.0	0	4
 193.0	0	3
 194.0	0	2
 195.0	0	1
 196.0	0.5	1
 197.0	0	4.25
 198.0	0	1
 199.0	0	3
 200.0	0	1
 201.0	0	4
 202.0	0	2.5
 203.0	0	2.75
 204.0	0	2
 205.0	0	1
 206.0	0	4
 207.0	0	3.5
 208.0	0	3
 209.0	0	3
 210.0	0	1
 211.0	0	2.5
 212.0	0	2
 213.0	0	5
 214.0	0	1
 215.0	0	3
 216.0	1	2
 217.0	0	2
 218.0	0	3
 219.0	0	2
 220.0	0	2
 221.0	0	2
 222.0	0	4
 223.0	0	1.5
 224.0	0	0
 225.0	0	1
 226.0	0	2
 227.0	0	5
 228.0	0	2
 229.0	0	0.5
 230.0	0	2
 231.0	0	1
 232.0	0	4
 233.0	0	1.83333
 234.0	0	5
 235.0	0	0
 236.0	0	1
 237.0	0	0
 238.0	0	4
 239.0	0	0
 240.0	0	4
 241.0	0	2.5
 242.0	0	2
 243.0	0	3
 244.0	0	1
 245.0	0	1
 246.0	0	4
DB 1 MOTIF	ATGGTWG	DREME
-246.5	0	8
-245.5	0	6
-244.5	0	5.5
-243.5	0	9
-242.5	1	6.5
-241.5	0	8
-240.5	1	11.5
-239.5	1	14.0333
-238.5	0.2	8.5
-237.5	0	5.5
-236.5	1	10.0833
-235.5	0	13
-234.5	0	10.3333
-233.5	0	10.3333
-232.5	0	12.6667
-231.5	0	7.5
-230.5	0	9.5
-229.5	1	3.5
-228.5	0	6
-227.5	0.333333	7
-226.5	0	13.3333
-225.5	0	5.5
-224.5	0.5	9.5
-223.5	0	6
-222.5	2	8.58333
-221.5	0	9
-220.5	0	7.16667
-219.5	0.5	10.75
-218.5	0	11.5
-217.5	0	11.1667
-216.5	0	7.33333
-215.5	0	4.5
-214.5	0	6.33333
-213.5	0	5.5
-212.5	1.5	3.5
-211.5	0	10.5833
-210.5	1	5.83333
-209.5	0	13.0833
-208.5	1	9
-207.5	0	8
-206.5	0	10.3333
-205.5	1	13
-204.5	0	8.83333
-203.5	0	2
-202.5	1.7	13.5
-201.5	0	7.33333
-200.5	0	6.33333
-199.5	2	10.5
-198.5	0	8.5
-197.5	1.5	7.5
-196.5	0	8.08333
-195.5	0	10
-194.5	0	3.5
-193.5	1.5	8.66667
-192.5	0	6.33333
-191.5	0	10.75
-190.5	0.5	8.5
-189.5	0	3
-188.5	1	9.83333
-187.5	0	10
-186.5	1	8.5
-185.5	0	6.5
-184.5	0	7.08333
-183.5	0	8.33333
-182.5	0	8.66667
-181.5	0	3.83333
-180.5	0	9.83333
-179.5	0	6.75
-178.5	0	8
-177.5	1	12.0333
-176.5	0	6.58333
-175.5	1	11.3333
-174.5	1.5	6.33333
-173.5	0	8
-172.5	0	3
-171.5	0	6.5
-170.5	0	15
-169.5	0	8.33333
-168.5	0	4
-167.5	0	6.5
-166.5	0	11.8333
-165.5	0	4
-164.5	0	9.5
-163.5	0	12.3333
-162.5	0.5	8.5
-161.5	1	7.33333
-160.5	0	8.16667
-159.5	0	10.5
-158.5	0	8.5
-157.5	0	3.16667
-156.5	0	7.83333
-155.5	1	6
-154.5	0	5.66667
-153.5	0.5	3
-152.5	0	5.33333
-151.5	0.5	10
-150.5	1	9.53333
-149.5	3	11.2
-148.5	1.2	7
-147.5	1	10.8333
-146.5	0	5.33333
-145.5	0	5.83333
-144.5	0	6.83333
-143.5	0	9.16667
-142.5	1	10.5
-141.5	0	6.58333
-140.5	0	7.83333
-139.5	1	11.6667
-138.5	1	5.25
-137.5	0.5	8.66667
-136.5	0.25	6.83333
-135.5	0	10
-134.5	0	10.5
-133.5	0.5	9.91667
-132.5	0	5.33333
-131.5	0	5.5
-130.5	0	8
-129.5	0	13.5
-128.5	0	3
-127.5	0.5	15.5833
-126.5	0	9.83333
-125.5	0	10.3333
-124.5	0	13.25
-123.5	0	7.08333
